"","TIME_STAMP","WIND_SPEED","WIND_DIR","POWER","DAY","MONTH","YEAR","MIN_TIME","HOUR_TIME","WIND_MOV","SPD_MOV"
"5340","2011-05-13",4.02333333333333,26,54.9166666666667,13,5,2011,1080,1800,0.4215,0.078
"5346","2011-05-13",3.81,32,45.3,13,5,2011,1300,2140,0.43617645,-0.002588235
"5348","2011-05-13",3.73666666666667,33,36.25,13,5,2011,1320,2200,0.840333333333333,-0.108
"5354","2011-05-13",3.78333333333333,34,38.7333333333333,13,5,2011,1380,2300,0.8395,-0.021
"5360","2011-05-14",3.20833333333333,34,19.8,14,5,2011,0,0,0.426333333333333,-0.029
"5366","2011-05-14",3.09,34,19.0333333333333,14,5,2011,60,100,0.2655,0.078
"5372","2011-05-14",3.5025,35,24.975,14,5,2011,200,320,0.36325,0.01244444
"5376","2011-05-14",3.348,35,21.7,14,5,2011,240,400,0.387,0.021
"5381","2011-05-14",3.56,34,19.4,14,5,2011,410,650,0.08453846,0.004615385
"5382","2011-05-14",3.7,35,33.9,14,5,2011,420,700,0.486,0.014
"5383","2011-05-14",3.09333333333333,22,14.5333333333333,14,5,2011,630,1030,0.2685238,-0.002952381
"5386","2011-05-14",3.24,21,21.1,14,5,2011,660,1100,0.80125,-0.013
"5390","2011-05-14",3.04833333333333,21,17.3333333333333,14,5,2011,720,1200,0.708,-0.06
"5396","2011-05-14",3.46666666666667,19,30.8,14,5,2011,780,1300,0.636833333333333,0.034
"5402","2011-05-14",4.23166666666667,20,64.1666666666667,14,5,2011,840,1400,0.467333333333333,-0.033
"5408","2011-05-14",3.182,18,22.3,14,5,2011,900,1500,1.0658,-0.068
"5413","2011-05-14",4.0775,18,54.325,14,5,2011,980,1620,0.212125,0.041
"5417","2011-05-14",4.51333333333333,19,111.4,14,5,2011,1020,1700,3.777,-0.037
"5420","2011-05-14",2.77,26,7.9,14,5,2011,1190,1950,0.6559286,-0.006857143
"5421","2011-05-15",4.41666666666667,6,83.3333333333333,15,5,2011,30,30,0.550630966666667,0.002178571
"5424","2011-05-15",4.72,7,91.9333333333333,15,5,2011,60,100,0.4035,0.007
"5430","2011-05-15",4.04666666666667,7,59.6333333333333,15,5,2011,120,200,0.4365,0.024
"5436","2011-05-15",3.25166666666667,4,24.7,15,5,2011,180,300,1.094,-0.065
"5442","2011-05-15",3.91,2,44.1,15,5,2011,280,440,0.6009,0.0294
"5444","2011-05-15",3.42166666666667,2,28.95,15,5,2011,300,500,0.4575,-0.022
"5450","2011-05-15",3.05,3,14.65,15,5,2011,360,600,0.7575,0.018
"5452","2011-05-15",3.35333333333333,18,25.0666666666667,15,5,2011,750,1230,0.206043866666667,0.001605263
"5455","2011-05-15",3.63333333333333,19,36.1666666666667,15,5,2011,780,1300,0.353,0.01
"5461","2011-05-15",4.43833333333333,18,80,15,5,2011,840,1400,0.130833333333333,-0.015
"5467","2011-05-15",3.862,18,46.54,15,5,2011,900,1500,0.5174,-0.028
"5472","2011-05-15",3.79666666666667,20,39.1333333333333,15,5,2011,990,1630,0.358733333333333,0.0018
"5475","2011-05-15",4.59333333333333,21,83.85,15,5,2011,1020,1700,0.299333333333333,0.047
"5481","2011-05-15",4.85,23,104.7,15,5,2011,1080,1800,0.608666666666667,-0.008
"5487","2011-05-15",4.67,25,98.4666666666667,15,5,2011,1140,1900,1.5235,0.046
"5493","2011-05-15",4.08333333333333,33,54.3666666666667,15,5,2011,1200,2000,0.946,-0.02
"5499","2011-05-15",3.69833333333333,35,35.5333333333333,15,5,2011,1260,2100,0.947166666666667,-0.02
"5505","2011-05-15",3.825,36,44.1333333333333,15,5,2011,1320,2200,0.570333333333333,-0.076
"5511","2011-05-15",3.96833333333333,35,55.0166666666667,15,5,2011,1380,2300,0.429166666666667,0.062
"5517","2011-05-16",3.67666666666667,34,34.3666666666667,16,5,2011,30,30,0.514166666666667,0.0065
"5520","2011-05-16",3.485,37,27.7166666666667,16,5,2011,60,100,0.528666666666667,0.011
"5526","2011-05-16",2.826,2,7.76,16,5,2011,120,200,0.2988,-0.032
"5531","2011-05-16",3.5375,5,28.475,16,5,2011,260,420,0.5589,0.0047
"5535","2011-05-16",3.245,4,21.5666666666667,16,5,2011,300,500,0.411,-0.043
"5541","2011-05-16",3.0275,2,14.5,16,5,2011,360,600,0.58925,-0.01
"5545","2011-05-16",3.42,2,13.7,16,5,2011,440,720,0.0119,0.0102
"5547","2011-05-16",3.05,19,16.3,16,5,2011,760,1240,0.49553225,-0.001
"5549","2011-05-16",3.244,19,21.78,16,5,2011,780,1300,0.4213,-0.003
"5554","2011-05-16",4,18,55.65,16,5,2011,840,1400,0.295666666666667,0.02
"5560","2011-05-16",4.67,19,94.2333333333333,16,5,2011,900,1500,0.460833333333333,0.036
"5566","2011-05-16",5.525,19,169.583333333333,16,5,2011,960,1600,0.309333333333333,0.026
"5572","2011-05-16",5.19,20,130.016666666667,16,5,2011,1020,1700,0.333166666666667,0.017
"5578","2011-05-16",5.45333333333333,21,155.983333333333,16,5,2011,1080,1800,0.277166666666667,-0.006
"5584","2011-05-16",6.00166666666667,22,215.2,16,5,2011,1140,1900,0.372333333333333,-0.01
"5590","2011-05-16",5.62666666666667,23,169.4,16,5,2011,1200,2000,0.288333333333333,-0.017
"5596","2011-05-16",5.825,23,196.2,16,5,2011,1260,2100,0.326166666666667,-0.001
"5602","2011-05-16",5.10833333333333,24,137.816666666667,16,5,2011,1320,2200,1.04566666666667,-0.004
"5608","2011-05-16",3.71666666666667,31,37.35,16,5,2011,1380,2300,0.854833333333333,0.025
"5614","2011-05-17",4.545,31,75.3333333333333,17,5,2011,0,0,0.437,0.058
"5620","2011-05-17",4.395,32,62.0833333333333,17,5,2011,60,100,0.731,0.017
"5626","2011-05-17",3.04,32,10.95,17,5,2011,150,230,1.348125,-0.0105
"5628","2011-05-17",3.30333333333333,34,21.5666666666667,17,5,2011,190,310,1.21544433333333,0.006
"5631","2011-05-17",3.24,5,19.6666666666667,17,5,2011,320,520,0.709481466666667,0.002111111
"5634","2011-05-17",4.825,6,99.6,17,5,2011,360,600,1.193,0.164
"5636","2011-05-17",3.23666666666667,7,22.5333333333333,17,5,2011,430,710,0.411333333333333,-0.01266667
"5639","2011-05-17",3.5775,4,34,17,5,2011,560,920,1.4268409,0.01227273
"5643","2011-05-17",4.886,27,112.5,17,5,2011,600,1000,2.4066,-0.07
"5648","2011-05-17",4.115,29,56.0333333333333,17,5,2011,660,1100,0.971666666666667,0.058
"5654","2011-05-17",3.14333333333333,28,13.2,17,5,2011,720,1200,1.11533333333333,-0.064
"5657","2011-05-17",6.09,30,219.95,17,5,2011,1300,2140,0.649607145,0.003946429
"5659","2011-05-17",6.42333333333333,32,259.033333333333,17,5,2011,1320,2200,0.403833333333333,-0.068
"5665","2011-05-17",5.92,32,178.583333333333,17,5,2011,1380,2300,0.171166666666667,-0.01
"5671","2011-05-18",5.14666666666667,33,113.4,18,5,2011,0,0,0.3315,-0.026
"5677","2011-05-18",5.25333333333333,34,129.95,18,5,2011,60,100,0.341666666666667,0.018
"5683","2011-05-18",5.53,33,156.566666666667,18,5,2011,120,200,0.2515,-0.028
"5689","2011-05-18",5.165,34,123.25,18,5,2011,180,300,0.436166666666667,0.007
"5695","2011-05-18",4.81166666666667,36,104.25,18,5,2011,240,400,0.291833333333333,-0.001
"5701","2011-05-18",4.06666666666667,37,55.6,18,5,2011,300,500,0.6465,-0.01
"5707","2011-05-18",3.14,3,16.7333333333333,18,5,2011,360,600,0.642666666666667,-0.024
"5710","2011-05-18",2.63,1,4.95,18,5,2011,600,1000,0.42118182,0.0007272727
"5712","2011-05-18",2.93333333333333,19,10.9333333333333,18,5,2011,900,1500,0.458712633333333,0.00162069
"5715","2011-05-18",3.56,14,35.62,18,5,2011,970,1610,0.94932,0.0294
"5720","2011-05-18",4.25,13,76.9666666666667,18,5,2011,1020,1700,1.74366666666667,0.035
"5726","2011-05-18",4,5,62.35,18,5,2011,1080,1800,0.6625,-0.05
"5732","2011-05-18",4.00833333333333,4,57.5,18,5,2011,1140,1900,5.57616666666667,-0.039
"5738","2011-05-18",3.17,34,15.8,18,5,2011,1200,2000,1.2845,-0.004
"5742","2011-05-18",4.49166666666667,30,75.1833333333333,18,5,2011,1260,2100,0.921166666666667,0.122
"5748","2011-05-18",5.055,32,108.266666666667,18,5,2011,1320,2200,0.614666666666667,-0.019
"5754","2011-05-18",5.64166666666667,34,161.383333333333,18,5,2011,1380,2300,0.585833333333333,0.018
"5760","2011-05-19",5.195,35,121.85,19,5,2011,0,0,0.508333333333333,-0.041
"5766","2011-05-19",4.46,35,82.4666666666667,19,5,2011,60,100,0.730833333333333,0.013
"5772","2011-05-19",3.26166666666667,1,23.2666666666667,19,5,2011,120,200,0.4265,0.025
"5778","2011-05-19",4.09,36,60.5,19,5,2011,230,350,0.2305,0.02233333
"5779","2011-05-19",3.51,36,35.6166666666667,19,5,2011,240,400,0.5615,0.009
"5785","2011-05-19",2.95666666666667,33,12.9333333333333,19,5,2011,320,520,0.515333333333333,0.009
"5788","2011-05-19",3.988,34,48.88,19,5,2011,420,700,0.78195,0.027625
"5793","2011-05-19",4.07,22,52.5,19,5,2011,710,1150,0.47308,0.00488
"5794","2011-05-19",3.635,22,41.1,19,5,2011,720,1200,0.1965,0.047
"5800","2011-05-19",5.92,32,251.2,19,5,2011,810,1330,1.14241666666667,0.10975
"5803","2011-05-19",5.78333333333333,36,205.483333333333,19,5,2011,840,1400,0.661666666666667,0.104
"5809","2011-05-19",4.406,36,101.58,19,5,2011,900,1500,0.622,0.157
"5814","2011-05-19",2.515,2,3.55,19,5,2011,980,1620,0.1585,-0.0065
"5816","2011-05-19",3.44333333333333,2,24.4666666666667,19,5,2011,1100,1820,0.33825926,0.01088889
"5819","2011-05-19",3.84666666666667,4,42.5,19,5,2011,1147,1907,0.8708087,0.005185185
"5825","2011-05-19",3.99166666666667,3,47.8833333333333,19,5,2011,1200,2000,0.648666666666667,0.018
"5831","2011-05-19",4.28,2,66.1,19,5,2011,1260,2100,0.965666666666667,0.031
"5834","2011-05-19",3.25,2,20.5,19,5,2011,1360,2240,1.2455,-0.065
"5836","2011-05-19",2.895,1,9.3,19,5,2011,1380,2300,0.707,0.007
"5838","2011-05-20",4.39,32,70.475,20,5,2011,320,520,0.331182425,0.003432432
"5842","2011-05-20",5.12,32,98.8666666666667,20,5,2011,360,600,0.281833333333333,-0.034
"5845","2011-05-20",4.38333333333333,32,84.0166666666667,20,5,2011,420,700,0.366666666666667,-0.045
"5851","2011-05-20",3.0325,34,19.7,20,5,2011,480,800,4.03425,-0.048
"5855","2011-05-20",2.95,32,6.8,20,5,2011,550,910,3.379,0.01325
"5856","2011-05-20",5.13,17,84.7333333333333,20,5,2011,870,1430,0.1986875,0.00728125
"5859","2011-05-20",4.14666666666667,37,54.6166666666667,20,5,2011,1080,1800,1.27085088333333,0.0002631579
"5865","2011-05-20",3.202,4,20.58,20,5,2011,1140,1900,0.989,-0.067
"5870","2011-05-21",4.02333333333333,11,49.4,21,5,2011,30,30,0.157528733333333,0.003758621
"5873","2011-05-21",4.77,10,92.9333333333333,21,5,2011,60,100,1.14516666666667,0.002
"5879","2011-05-21",3.55,14,39.6,21,5,2011,120,200,1.30366666666667,-0.029
"5882","2011-05-21",2.52,24,4.5,21,5,2011,270,430,1.017231,-0.0005384615
"5883","2011-05-21",4.24,31,57.0666666666667,21,5,2011,390,630,0.502527766666667,0.015
"5886","2011-05-21",3.67,31,39.4833333333333,21,5,2011,420,700,0.929666666666667,-0.027
"5892","2011-05-21",5.436,36,82.08,21,5,2011,780,1300,2.07238064,0.02545161
"5897","2011-05-21",2.47,5,0.5,21,5,2011,870,1430,3.2148,-0.0096
"5898","2011-05-21",2.9,4,7.6,21,5,2011,1130,1850,0.07026923,0.001653846
"5899","2011-05-21",3.93,36,47.7166666666667,21,5,2011,1320,2200,2.65871053333333,0.0007368421
"5905","2011-05-21",4.39,36,71.65,21,5,2011,1380,2300,0.2265,0.015
"5911","2011-05-22",3.75333333333333,36,38.7833333333333,22,5,2011,0,0,0.450833333333333,0.005
"5917","2011-05-22",3.465,1,30.3666666666667,22,5,2011,60,100,0.376833333333333,0.04
"5923","2011-05-22",3.31333333333333,1,24.6166666666667,22,5,2011,120,200,0.320166666666667,0.007
"5929","2011-05-22",3.4925,2,30.35,22,5,2011,180,300,0.71525,0.042
"5933","2011-05-22",3.595,32,31.925,22,5,2011,440,720,0.23502175,0.001652174
"5937","2011-05-22",3.19,32,23.05,22,5,2011,480,800,1.813,-0.032
"5941","2011-05-22",2.49,24,3.25,22,5,2011,630,1030,0.128125,-0.001916667
"5943","2011-05-22",3.39333333333333,6,24.5333333333333,22,5,2011,810,1330,0.817274666666667,0.001411765
"5946","2011-05-22",3.55,9,33.5166666666667,22,5,2011,840,1400,2.02083333333333,-0.164
"5952","2011-05-22",4.364,16,72.52,22,5,2011,910,1510,0.3279,0.0095
"5957","2011-05-22",6.78166666666667,16,439.783333333333,22,5,2011,960,1600,1.92916666666667,0.005
"5963","2011-05-22",4.8,33,172.016666666667,22,5,2011,1020,1700,1.64333333333333,-0.095
"5969","2011-05-22",2.98,3,13,22,5,2011,1130,1850,0.8788333,-0.003833333
"5970","2011-05-22",3.37,36,23.8,22,5,2011,1140,1900,1.25983325,0
"5974","2011-05-22",3.33833333333333,36,22.7666666666667,22,5,2011,1200,2000,0.545833333333333,0.052
"5980","2011-05-22",3.87166666666667,35,43.5833333333333,22,5,2011,1260,2100,0.943166666666667,0.065
"5986","2011-05-22",4.42333333333333,33,70.9333333333333,22,5,2011,1320,2200,0.369,0.06
"5992","2011-05-22",4.17833333333333,33,58.5,22,5,2011,1380,2300,0.354833333333333,-0.012
"5998","2011-05-23",4.535,34,79.5666666666667,23,5,2011,0,0,0.131833333333333,0.053
"6004","2011-05-23",4.90666666666667,33,105.783333333333,23,5,2011,60,100,0.3175,-0.042
"6010","2011-05-23",5.64666666666667,32,170.933333333333,23,5,2011,120,200,0.216333333333333,-0.003
"6016","2011-05-23",5.58166666666667,32,146,23,5,2011,180,300,0.396833333333333,0.041
"6022","2011-05-23",5.185,32,126.333333333333,23,5,2011,240,400,0.517333333333333,-0.048
"6028","2011-05-23",5.70166666666667,31,141.05,23,5,2011,300,500,0.451833333333333,0.051
"6034","2011-05-23",6.32166666666667,33,221.4,23,5,2011,360,600,0.3455,0.054
"6040","2011-05-23",4.53166666666667,34,91.0333333333333,23,5,2011,420,700,0.6365,-0.098
"6046","2011-05-23",3.92333333333333,34,60.6666666666667,23,5,2011,480,800,0.817833333333333,-0.101
"6052","2011-05-23",2.95,35,17.8,23,5,2011,540,900,0.669,-0.078
"6053","2011-05-23",3.41333333333333,16,32.6333333333333,23,5,2011,730,1210,0.6377544,0.003631579
"6056","2011-05-23",3.235,15,16.1,23,5,2011,820,1340,0.77264285,0.002142857
"6058","2011-05-23",3.445,18,28.15,23,5,2011,840,1400,0.9895,0.03
"6062","2011-05-23",3.33,23,24.925,23,5,2011,920,1520,0.90825,0.0024
"6066","2011-05-23",4.7075,26,114.3,23,5,2011,960,1600,1.37225,0.116
"6070","2011-05-23",4.106,27,61.34,23,5,2011,1020,1700,0.8822666,0.08
"6075","2011-05-23",4.28166666666667,26,78.8333333333333,23,5,2011,1080,1800,1.01516666666667,-0.097
"6081","2011-05-23",5.50833333333333,30,157.483333333333,23,5,2011,1140,1900,0.332833333333333,0.026
"6087","2011-05-23",5.595,32,160.333333333333,23,5,2011,1200,2000,0.427,0.018
"6093","2011-05-23",5.935,33,190.366666666667,23,5,2011,1260,2100,0.423833333333333,0.063
"6099","2011-05-23",5.47666666666667,33,150.9,23,5,2011,1320,2200,0.208166666666667,-0.069
"6105","2011-05-23",4.99166666666667,32,110.566666666667,23,5,2011,1380,2300,0.594166666666667,0.014
"6111","2011-05-24",3.84666666666667,35,48.85,24,5,2011,0,0,2.1965,0.105
"6117","2011-05-24",3.045,35,16.8,24,5,2011,60,100,0.79275,0.042
"6121","2011-05-24",3.40333333333333,34,31.8166666666667,24,5,2011,120,200,0.463833333333333,0.062
"6127","2011-05-24",2.90833333333333,36,14.5666666666667,24,5,2011,180,300,0.743666666666667,-0.044
"6133","2011-05-24",2.5,36,3,24,5,2011,240,400,0.051,-0.015
"6134","2011-05-24",3.4775,33,35.55,24,5,2011,320,520,0.37878125,0.00575
"6138","2011-05-24",4.505,33,71.6,24,5,2011,360,600,0.368666666666667,0.032
"6144","2011-05-24",3.738,34,39.12,24,5,2011,420,700,0.2644,-0.03
"6149","2011-05-24",4.505,3,87.2,24,5,2011,580,940,0.486875,0.01158333
"6151","2011-05-24",4.36666666666667,4,90.5833333333333,24,5,2011,600,1000,0.4405,-0.033
"6157","2011-05-24",4.00333333333333,3,71.6166666666667,24,5,2011,660,1100,0.773333333333333,0.115
"6163","2011-05-24",3.23333333333333,7,27.6166666666667,24,5,2011,720,1200,6.3505,-0.12
"6169","2011-05-24",3.53,7,43.46,24,5,2011,780,1300,3.4744,-0.04
"6174","2011-05-24",3.65166666666667,7,42.8833333333333,24,5,2011,840,1400,5.79216666666667,-0.023
"6180","2011-05-24",4.244,15,54.4,24,5,2011,910,1510,1.1167,0.035
"6185","2011-05-24",3.268,17,23.76,24,5,2011,960,1600,0.9336,-0.024
"6190","2011-05-24",3.935,30,44.3,24,5,2011,1220,2020,1.1445,0.003045455
"6194","2011-05-24",5.31333333333333,34,138.8,24,5,2011,1260,2100,3.38183333333333,0.04
"6200","2011-05-24",4.67666666666667,35,90.3833333333333,24,5,2011,1320,2200,3.4465,-0.049
"6206","2011-05-24",5.38666666666667,33,140.266666666667,24,5,2011,1380,2300,0.278166666666667,-0.05
"6212","2011-05-25",5.575,34,152.55,25,5,2011,0,0,0.354,-0.063
"6218","2011-05-25",4.92166666666667,33,102.933333333333,25,5,2011,60,100,0.422,0.01
"6224","2011-05-25",3.39,36,25.82,25,5,2011,120,200,0.78864,-0.037
"6229","2011-05-25",3.065,2,18.1333333333333,25,5,2011,180,300,0.48,-0.016
"6235","2011-05-25",3.70833333333333,2,39.6166666666667,25,5,2011,240,400,0.762666666666667,0.017
"6241","2011-05-25",2.898,35,12.88,25,5,2011,300,500,1.0352,-0.052
"6246","2011-05-25",3.705,34,36,25,5,2011,460,740,0.43579165,0.003833333
"6248","2011-05-25",2.94666666666667,34,14.2333333333333,25,5,2011,480,800,0.971666666666667,-0.116
"6251","2011-05-25",2.86,1,1,25,5,2011,590,950,0.08855556,-0.0006666667
"6252","2011-05-25",2.5,37,7,25,5,2011,770,1250,0.01422222,-0.002
"6253","2011-05-25",8.915,2,555.35,25,5,2011,880,1440,0.426545455,0.05
"6255","2011-05-25",6.172,36,360.52,25,5,2011,900,1500,1.6562,-0.138
"6260","2011-05-25",3.38,36,29.525,25,5,2011,980,1620,0.738416675,-0.01866667
"6264","2011-05-25",3.56833333333333,37,40.3333333333333,25,5,2011,1020,1700,0.829833333333333,0.083
"6270","2011-05-25",3.32,2,25.6666666666667,25,5,2011,1080,1800,0.778166666666667,-0.042
"6276","2011-05-25",3.63,34,31.4333333333333,25,5,2011,1170,1930,0.423,0.01325
"6279","2011-05-25",3.64166666666667,34,32.25,25,5,2011,1200,2000,0.708666666666667,0.006
"6285","2011-05-25",3.40666666666667,34,22.9666666666667,25,5,2011,1290,2130,0.578666666666667,0.00575
"6288","2011-05-25",4.60166666666667,35,85.9666666666667,25,5,2011,1320,2200,0.5865,0.175
"6294","2011-05-25",2.915,36,16.25,25,5,2011,1380,2300,0.512,-0.096
"6298","2011-05-26",3.605,2,33.95,26,5,2011,40,40,0.70942855,0.005
"6300","2011-05-26",3.83,36,46.1,26,5,2011,60,100,0.535833333333333,-0.017
"6306","2011-05-26",2.9175,35,10.675,26,5,2011,120,200,0.31025,-0.056
"6310","2011-05-26",3.33,35,25.6,26,5,2011,200,320,0.65675,8e-04
"6314","2011-05-26",3.83666666666667,33,47.4166666666667,26,5,2011,240,400,0.4355,0.005
"6320","2011-05-26",3.1825,34,19.25,26,5,2011,300,500,0.3085,-0.028
"6324","2011-05-26",3.92,5,42.4,26,5,2011,1430,2350,0.07566364,0.001109091
"6325","2011-05-27",4.3275,5,51.35,27,5,2011,0,0,0.1778333325,0.051
"6329","2011-05-27",4.716,5,96.38,27,5,2011,60,100,0.2982,0.032
"6334","2011-05-27",3.76666666666667,4,35.3333333333333,27,5,2011,120,200,0.273583333333333,-0.057
"6337","2011-05-27",3.28,4,12,27,5,2011,180,300,0.324,-0.091
"6338","2011-05-27",3.602,29,25.5,27,5,2011,1030,1710,4.49155764,-0.0002941176
"6343","2011-05-27",4.532,36,87.2,27,5,2011,1090,1810,1.263,0.106
"6348","2011-05-27",5.58833333333333,36,184.233333333333,27,5,2011,1140,1900,0.394166666666667,0
"6354","2011-05-27",5.19166666666667,36,136.266666666667,27,5,2011,1200,2000,0.435,-0.073
"6360","2011-05-27",4.83833333333333,34,106.316666666667,27,5,2011,1260,2100,0.357166666666667,0.014
"6366","2011-05-27",5.24333333333333,34,128.966666666667,27,5,2011,1320,2200,0.176333333333333,0.022
"6372","2011-05-27",4.655,34,83.8166666666667,27,5,2011,1380,2300,0.239333333333333,-0.039
"6378","2011-05-28",4.38666666666667,34,69.75,28,5,2011,0,0,0.4445,-0.027
"6384","2011-05-28",4.32333333333333,36,66.8666666666667,28,5,2011,60,100,0.3015,-0.044
"6390","2011-05-28",3.90166666666667,36,44,28,5,2011,120,200,0.217333333333333,-0.029
"6396","2011-05-28",3.3125,1,25.975,28,5,2011,180,300,0.5585,-0.103
"6400","2011-05-28",2.95166666666667,36,13.6333333333333,28,5,2011,240,400,0.4205,-0.01
"6406","2011-05-28",3.24666666666667,3,15.4666666666667,28,5,2011,680,1120,0.862457263333333,0.001794872
"6409","2011-05-28",3.516,3,40.8,28,5,2011,720,1200,0.6215,-0.055
"6414","2011-05-28",3.29,37,27.2666666666667,28,5,2011,800,1320,3.54255556666667,0.008333333
"6417","2011-05-28",3.17,4,30.28,28,5,2011,840,1400,4.1858,0.021
"6422","2011-05-28",4.192,35,74.42,28,5,2011,970,1610,0.27431112,0.01766667
"6427","2011-05-28",5.29833333333333,36,151.766666666667,28,5,2011,1020,1700,0.297666666666667,0.038
"6433","2011-05-28",5.88833333333333,36,199.916666666667,28,5,2011,1080,1800,0.148333333333333,0.085
"6439","2011-05-28",5.02,36,115.766666666667,28,5,2011,1140,1900,0.163,-0.028
"6445","2011-05-28",5.16166666666667,36,124.316666666667,28,5,2011,1200,2000,0.351333333333333,0.005
"6451","2011-05-28",4.90333333333333,36,110.933333333333,28,5,2011,1260,2100,0.268666666666667,-0.007
"6457","2011-05-28",3.30833333333333,35,23.9,28,5,2011,1320,2200,0.587166666666667,0.019
"6463","2011-05-28",3.75833333333333,32,38.6,28,5,2011,1380,2300,0.815,0.061
"6469","2011-05-29",4.855,33,85.3166666666667,29,5,2011,0,0,0.305166666666667,0.001
"6475","2011-05-29",3.8625,34,48.1,29,5,2011,60,100,0.41275,-0.073
"6479","2011-05-29",3.424,37,24.28,29,5,2011,130,210,0.40155,0.0115
"6484","2011-05-29",2.93,1,10.6,29,5,2011,180,300,0.461,-0.022
"6485","2011-05-29",2.77,17,8,29,5,2011,620,1020,0.3632727,-0.0003636364
"6486","2011-05-29",3.3,21,21.25,29,5,2011,820,1340,0.341125,0.00215
"6488","2011-05-29",3.745,21,38.8166666666667,29,5,2011,840,1400,0.285666666666667,0.024
"6494","2011-05-29",3.53166666666667,20,31.2166666666667,29,5,2011,900,1500,0.507833333333333,0
"6500","2011-05-29",2.97,19,12.6,29,5,2011,960,1600,0.7735,-0.039
"6502","2011-05-29",4.00333333333333,23,56.3333333333333,29,5,2011,1050,1730,0.846541666666667,-0.000625
